"Plot Title: SN_738"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494738, SEN S/N: 20494738, LBL: <Conduct_Hi>55,000)","Temp, °C (LGR S/N: 20494738, SEN S/N: 20494738, LBL: Temperature)","Specific Conductance, μS/cm (LGR S/N: 20494738)","Salinity, ppt (LGR S/N: 20494738)"
39,01/06/19 08:09:53 AM,0.0,24.88,0.0,0.0123
40,01/06/19 08:10:08 AM,0.0,24.86,0.0,0.0123
41,01/06/19 08:10:23 AM,0.0,24.86,0.0,0.0123
42,01/06/19 08:10:38 AM,0.0,24.86,0.0,0.0123
43,01/06/19 08:10:53 AM,0.0,24.86,0.0,0.0123
44,01/06/19 08:11:08 AM,0.0,24.87,0.0,0.0123
45,01/06/19 08:11:23 AM,0.0,24.87,0.0,0.0123
46,01/06/19 08:11:38 AM,0.0,24.87,0.0,0.0123
47,01/06/19 08:11:53 AM,0.0,24.88,0.0,0.0123
48,01/06/19 08:12:08 AM,0.0,24.89,0.0,0.0123
49,01/06/19 08:12:23 AM,0.0,24.90,0.0,0.0123
50,01/06/19 08:12:38 AM,0.0,24.92,0.0,0.0123
51,01/06/19 08:12:53 AM,0.0,24.93,0.0,0.0123
52,01/06/19 08:13:08 AM,0.0,24.93,0.0,0.0123
53,01/06/19 08:13:23 AM,0.0,24.94,0.0,0.0123
54,01/06/19 08:13:38 AM,0.0,24.94,0.0,0.0123
55,01/06/19 08:13:53 AM,0.0,24.95,0.0,0.0123
56,01/06/19 08:14:08 AM,0.0,24.96,0.0,0.0123
57,01/06/19 08:14:23 AM,0.0,24.96,0.0,0.0123
58,01/06/19 08:14:38 AM,0.0,24.97,0.0,0.0123
59,01/06/19 08:14:53 AM,0.0,24.97,0.0,0.0123
60,01/06/19 08:15:08 AM,0.0,24.99,0.0,0.0123
61,01/06/19 08:15:23 AM,0.0,24.99,0.0,0.0123
62,01/06/19 08:15:38 AM,0.0,25.01,0.0,0.0123
63,01/06/19 08:15:53 AM,0.0,25.02,0.0,0.0123
64,01/06/19 08:16:08 AM,0.0,25.03,0.0,0.0123
65,01/06/19 08:16:23 AM,0.0,25.04,0.0,0.0123
66,01/06/19 08:16:38 AM,0.0,25.04,0.0,0.0123
67,01/06/19 08:16:53 AM,0.0,25.05,0.0,0.0123
68,01/06/19 08:17:08 AM,0.0,25.06,0.0,0.0123
69,01/06/19 08:17:23 AM,0.0,25.06,0.0,0.0123
70,01/06/19 08:17:38 AM,0.0,25.07,0.0,0.0123
71,01/06/19 08:17:53 AM,0.0,25.07,0.0,0.0123
72,01/06/19 08:18:08 AM,0.0,25.07,0.0,0.0123
73,01/06/19 08:18:23 AM,0.0,25.08,0.0,0.0123
74,01/06/19 08:18:38 AM,0.0,25.10,0.0,0.0123
75,01/06/19 08:18:53 AM,0.0,25.10,0.0,0.0123
76,01/06/19 08:19:08 AM,0.0,25.11,0.0,0.0123
77,01/06/19 08:19:23 AM,0.0,25.11,0.0,0.0123
78,01/06/19 08:19:38 AM,0.0,25.11,0.0,0.0123
79,01/06/19 08:19:53 AM,0.0,25.11,0.0,0.0123
80,01/06/19 08:20:08 AM,0.0,25.12,0.0,0.0123
81,01/06/19 08:20:23 AM,0.0,25.12,0.0,0.0123
82,01/06/19 08:20:38 AM,0.0,25.13,0.0,0.0123
83,01/06/19 08:20:53 AM,0.0,25.13,0.0,0.0123
84,01/06/19 08:21:08 AM,0.0,25.13,0.0,0.0123
85,01/06/19 08:21:23 AM,0.0,25.14,0.0,0.0123
86,01/06/19 08:21:38 AM,0.0,25.14,0.0,0.0123
87,01/06/19 08:21:53 AM,0.0,25.14,0.0,0.0123
88,01/06/19 08:22:08 AM,0.0,25.14,0.0,0.0123
89,01/06/19 08:22:23 AM,0.0,25.15,0.0,0.0123
90,01/06/19 08:22:38 AM,0.0,25.15,0.0,0.0123
91,01/06/19 08:22:53 AM,0.0,25.15,0.0,0.0123
92,01/06/19 08:23:08 AM,0.0,25.15,0.0,0.0123
93,01/06/19 08:23:23 AM,0.0,25.15,0.0,0.0123
94,01/06/19 08:23:38 AM,0.0,25.16,0.0,0.0123
95,01/06/19 08:23:53 AM,0.0,25.16,0.0,0.0123
96,01/06/19 08:24:08 AM,0.0,25.16,0.0,0.0123
97,01/06/19 08:24:23 AM,0.0,25.16,0.0,0.0123
98,01/06/19 08:24:38 AM,0.0,25.16,0.0,0.0123
99,01/06/19 08:24:53 AM,0.0,25.18,0.0,0.0123
100,01/06/19 08:25:08 AM,0.0,25.18,0.0,0.0123
101,01/06/19 08:25:23 AM,0.0,25.19,0.0,0.0123
102,01/06/19 08:25:38 AM,0.0,25.19,0.0,0.0123
103,01/06/19 08:25:53 AM,0.0,25.19,0.0,0.0123
104,01/06/19 08:26:08 AM,0.0,25.19,0.0,0.0123
105,01/06/19 08:26:23 AM,0.0,25.19,0.0,0.0123
106,01/06/19 08:26:38 AM,0.0,25.19,0.0,0.0123
107,01/06/19 08:26:53 AM,0.0,25.19,0.0,0.0123
108,01/06/19 08:27:08 AM,0.0,25.20,0.0,0.0123
109,01/06/19 08:27:23 AM,0.0,25.20,0.0,0.0123
110,01/06/19 08:27:38 AM,0.0,25.20,0.0,0.0123
111,01/06/19 08:27:53 AM,0.0,25.20,0.0,0.0123
112,01/06/19 08:28:08 AM,0.0,25.21,0.0,0.0123
113,01/06/19 08:28:23 AM,0.0,25.21,0.0,0.0123
114,01/06/19 08:28:38 AM,0.0,25.21,0.0,0.0123
115,01/06/19 08:28:53 AM,0.0,25.21,0.0,0.0123
116,01/06/19 08:29:08 AM,0.0,25.22,0.0,0.0123
117,01/06/19 08:29:23 AM,0.0,25.22,0.0,0.0123
118,01/06/19 08:29:38 AM,0.0,25.22,0.0,0.0123
119,01/06/19 08:29:53 AM,0.0,25.22,0.0,0.0123
120,01/06/19 08:30:08 AM,0.0,25.22,0.0,0.0123
121,01/06/19 08:30:23 AM,0.0,25.22,0.0,0.0123
122,01/06/19 08:30:38 AM,0.0,25.22,0.0,0.0123
123,01/06/19 08:30:53 AM,0.0,25.23,0.0,0.0123
124,01/06/19 08:31:08 AM,0.0,25.23,0.0,0.0123
125,01/06/19 08:31:23 AM,0.0,25.23,0.0,0.0123
126,01/06/19 08:31:38 AM,0.0,25.23,0.0,0.0123
127,01/06/19 08:31:53 AM,0.0,25.23,0.0,0.0123
128,01/06/19 08:32:08 AM,0.0,25.24,0.0,0.0123
129,01/06/19 08:32:23 AM,0.0,25.25,0.0,0.0123
130,01/06/19 08:32:38 AM,0.0,25.25,0.0,0.0123
131,01/06/19 08:32:53 AM,0.0,25.25,0.0,0.0123
132,01/06/19 08:33:08 AM,0.0,25.25,0.0,0.0123
133,01/06/19 08:33:23 AM,0.0,25.27,0.0,0.0123
134,01/06/19 08:33:38 AM,0.0,25.25,0.0,0.0123
135,01/06/19 08:33:53 AM,0.0,25.27,0.0,0.0123
136,01/06/19 08:34:08 AM,0.0,25.27,0.0,0.0123
137,01/06/19 08:34:23 AM,0.0,25.29,0.0,0.0123
138,01/06/19 08:34:38 AM,0.0,25.29,0.0,0.0123
139,01/06/19 08:34:53 AM,0.0,25.29,0.0,0.0123
140,01/06/19 08:35:08 AM,0.0,25.29,0.0,0.0123
141,01/06/19 08:35:23 AM,0.0,25.30,0.0,0.0123
142,01/06/19 08:35:38 AM,0.0,25.32,0.0,0.0123
143,01/06/19 08:35:53 AM,0.0,25.32,0.0,0.0123
144,01/06/19 08:36:08 AM,0.0,25.37,0.0,0.0123
145,01/06/19 08:36:23 AM,0.0,25.40,0.0,0.0123
146,01/06/19 08:36:38 AM,0.0,25.41,0.0,0.0123
147,01/06/19 08:36:53 AM,0.0,25.41,0.0,0.0123
148,01/06/19 08:37:08 AM,0.0,25.42,0.0,0.0123
149,01/06/19 08:37:23 AM,0.0,25.46,0.0,0.0123
150,01/06/19 08:37:38 AM,0.0,25.47,0.0,0.0123
151,01/06/19 08:37:53 AM,0.0,25.52,0.0,0.0123
152,01/06/19 08:38:08 AM,0.0,25.56,0.0,0.0123
153,01/06/19 08:38:23 AM,0.0,25.55,0.0,0.0123
154,01/06/19 08:38:38 AM,0.0,25.52,0.0,0.0123
155,01/06/19 08:38:53 AM,0.0,25.50,0.0,0.0123
156,01/06/19 08:39:08 AM,0.0,25.50,0.0,0.0123
157,01/06/19 08:39:23 AM,0.0,25.50,0.0,0.0123
158,01/06/19 08:39:38 AM,0.0,25.51,0.0,0.0123
159,01/06/19 08:39:53 AM,0.0,25.51,0.0,0.0123
160,01/06/19 08:40:08 AM,0.0,25.50,0.0,0.0123
161,01/06/19 08:40:23 AM,0.0,25.49,0.0,0.0123
162,01/06/19 08:40:38 AM,0.0,25.49,0.0,0.0123
163,01/06/19 08:40:53 AM,0.0,25.49,0.0,0.0123
164,01/06/19 08:41:08 AM,0.0,25.50,0.0,0.0123
165,01/06/19 08:41:23 AM,0.0,25.51,0.0,0.0123
166,01/06/19 08:41:38 AM,0.0,25.51,0.0,0.0123
167,01/06/19 08:41:53 AM,0.0,25.52,0.0,0.0123
168,01/06/19 08:42:08 AM,0.0,25.52,0.0,0.0123
169,01/06/19 08:42:23 AM,0.0,25.52,0.0,0.0123
170,01/06/19 08:42:38 AM,0.0,25.54,0.0,0.0123
171,01/06/19 08:42:53 AM,0.0,25.54,0.0,0.0123
172,01/06/19 08:43:08 AM,0.0,25.54,0.0,0.0123
173,01/06/19 08:43:23 AM,0.0,25.54,0.0,0.0123
174,01/06/19 08:43:38 AM,0.0,25.55,0.0,0.0123
175,01/06/19 08:43:53 AM,0.0,25.56,0.0,0.0123
176,01/06/19 08:44:08 AM,0.0,25.55,0.0,0.0123
177,01/06/19 08:44:23 AM,0.0,25.55,0.0,0.0123
178,01/06/19 08:44:38 AM,0.0,25.55,0.0,0.0123
179,01/06/19 08:44:53 AM,0.0,25.55,0.0,0.0123
180,01/06/19 08:45:08 AM,0.0,25.56,0.0,0.0123
181,01/06/19 08:45:23 AM,0.0,25.56,0.0,0.0123
182,01/06/19 08:45:38 AM,0.0,25.57,0.0,0.0123
183,01/06/19 08:45:53 AM,0.0,25.57,0.0,0.0123
184,01/06/19 08:46:08 AM,0.0,25.57,0.0,0.0123
185,01/06/19 08:46:23 AM,0.0,25.59,0.0,0.0123
186,01/06/19 08:46:38 AM,0.0,25.58,0.0,0.0123
187,01/06/19 08:46:53 AM,0.0,25.58,0.0,0.0123
188,01/06/19 08:47:08 AM,0.0,25.58,0.0,0.0123
189,01/06/19 08:47:23 AM,0.0,25.58,0.0,0.0123
190,01/06/19 08:47:38 AM,0.0,25.58,0.0,0.0123
191,01/06/19 08:47:53 AM,0.0,25.58,0.0,0.0123
192,01/06/19 08:48:08 AM,0.0,25.58,0.0,0.0123
193,01/06/19 08:48:23 AM,0.0,25.59,0.0,0.0123
194,01/06/19 08:48:38 AM,0.0,25.59,0.0,0.0123
195,01/06/19 08:48:53 AM,0.0,25.59,0.0,0.0123
196,01/06/19 08:49:08 AM,0.0,25.59,0.0,0.0123
197,01/06/19 08:49:23 AM,0.0,25.59,0.0,0.0123
198,01/06/19 08:49:38 AM,0.0,25.60,0.0,0.0123
199,01/06/19 08:49:53 AM,0.0,25.60,0.0,0.0123
200,01/06/19 08:50:08 AM,0.0,25.60,0.0,0.0123
201,01/06/19 08:50:23 AM,0.0,25.60,0.0,0.0123
202,01/06/19 08:50:38 AM,0.0,25.60,0.0,0.0123
203,01/06/19 08:50:53 AM,0.0,25.62,0.0,0.0123
204,01/06/19 08:51:08 AM,0.0,25.62,0.0,0.0123
205,01/06/19 08:51:23 AM,0.0,25.62,0.0,0.0123
206,01/06/19 08:51:38 AM,0.0,25.60,0.0,0.0123
207,01/06/19 08:51:53 AM,0.0,25.60,0.0,0.0123
208,01/06/19 08:52:08 AM,0.0,25.60,0.0,0.0123
209,01/06/19 08:52:23 AM,0.0,25.60,0.0,0.0123
210,01/06/19 08:52:38 AM,0.0,25.59,0.0,0.0123
211,01/06/19 08:52:53 AM,0.0,25.60,0.0,0.0123
212,01/06/19 08:53:08 AM,0.0,25.60,0.0,0.0123
213,01/06/19 08:53:23 AM,0.0,25.60,0.0,0.0123
214,01/06/19 08:53:38 AM,0.0,25.60,0.0,0.0123
215,01/06/19 08:53:53 AM,0.0,25.59,0.0,0.0123
216,01/06/19 08:54:08 AM,0.0,25.60,0.0,0.0123
217,01/06/19 08:54:23 AM,0.0,25.59,0.0,0.0123
218,01/06/19 08:54:38 AM,0.0,25.59,0.0,0.0123
219,01/06/19 08:54:53 AM,0.0,25.59,0.0,0.0123
220,01/06/19 08:55:08 AM,0.0,25.59,0.0,0.0123
221,01/06/19 08:55:23 AM,0.0,25.59,0.0,0.0123
222,01/06/19 08:55:38 AM,0.0,25.59,0.0,0.0123
223,01/06/19 08:55:53 AM,0.0,25.59,0.0,0.0123
224,01/06/19 08:56:08 AM,0.0,25.59,0.0,0.0123
225,01/06/19 08:56:23 AM,0.0,25.59,0.0,0.0123
226,01/06/19 08:56:38 AM,0.0,25.59,0.0,0.0123
227,01/06/19 08:56:53 AM,0.0,25.59,0.0,0.0123
228,01/06/19 08:57:08 AM,0.0,25.59,0.0,0.0123
229,01/06/19 08:57:23 AM,0.0,25.59,0.0,0.0123
230,01/06/19 08:57:38 AM,0.0,25.59,0.0,0.0123
231,01/06/19 08:57:53 AM,0.0,25.59,0.0,0.0123
232,01/06/19 08:58:08 AM,0.0,25.59,0.0,0.0123
233,01/06/19 08:58:23 AM,0.0,25.59,0.0,0.0123
234,01/06/19 08:58:38 AM,0.0,25.59,0.0,0.0123
235,01/06/19 08:58:53 AM,0.0,25.59,0.0,0.0123
236,01/06/19 08:59:08 AM,0.0,25.60,0.0,0.0123
237,01/06/19 08:59:23 AM,0.0,25.60,0.0,0.0123
238,01/06/19 08:59:38 AM,0.0,25.60,0.0,0.0123
239,01/06/19 08:59:53 AM,0.0,25.60,0.0,0.0123
240,01/06/19 09:00:08 AM,0.0,25.60,0.0,0.0123
241,01/06/19 09:00:23 AM,0.0,25.60,0.0,0.0123
242,01/06/19 09:00:38 AM,0.0,25.60,0.0,0.0123
243,01/06/19 09:00:53 AM,0.0,25.60,0.0,0.0123
244,01/06/19 09:01:08 AM,0.0,25.60,0.0,0.0123
245,01/06/19 09:01:23 AM,0.0,25.60,0.0,0.0123
246,01/06/19 09:01:38 AM,0.0,25.60,0.0,0.0123
247,01/06/19 09:01:53 AM,0.0,25.60,0.0,0.0123
248,01/06/19 09:02:08 AM,0.0,25.60,0.0,0.0123
249,01/06/19 09:02:23 AM,0.0,25.60,0.0,0.0123
250,01/06/19 09:02:38 AM,0.0,25.60,0.0,0.0123
251,01/06/19 09:02:53 AM,0.0,25.60,0.0,0.0123
252,01/06/19 09:03:08 AM,0.0,25.60,0.0,0.0123
253,01/06/19 09:03:23 AM,0.0,25.60,0.0,0.0123
254,01/06/19 09:03:38 AM,0.0,25.60,0.0,0.0123
255,01/06/19 09:03:53 AM,0.0,25.60,0.0,0.0123
256,01/06/19 09:04:08 AM,0.0,25.60,0.0,0.0123
257,01/06/19 09:04:23 AM,0.0,25.60,0.0,0.0123
258,01/06/19 09:04:38 AM,0.0,25.60,0.0,0.0123
259,01/06/19 09:04:53 AM,0.0,25.62,0.0,0.0123
260,01/06/19 09:05:08 AM,0.0,25.60,0.0,0.0123
261,01/06/19 09:05:23 AM,0.0,25.60,0.0,0.0123
262,01/06/19 09:05:38 AM,0.0,25.60,0.0,0.0123
263,01/06/19 09:05:53 AM,0.0,25.62,0.0,0.0123
264,01/06/19 09:06:08 AM,0.0,25.62,0.0,0.0123
265,01/06/19 09:06:23 AM,0.0,25.62,0.0,0.0123
266,01/06/19 09:06:38 AM,0.0,25.62,0.0,0.0123
267,01/06/19 09:06:53 AM,0.0,25.62,0.0,0.0123
268,01/06/19 09:07:08 AM,0.0,25.62,0.0,0.0123
269,01/06/19 09:07:23 AM,0.0,25.62,0.0,0.0123
270,01/06/19 09:07:38 AM,0.0,25.62,0.0,0.0123
271,01/06/19 09:07:53 AM,0.0,25.62,0.0,0.0123
272,01/06/19 09:08:08 AM,0.0,25.63,0.0,0.0123
273,01/06/19 09:08:23 AM,0.0,25.62,0.0,0.0123
274,01/06/19 09:08:38 AM,0.0,25.62,0.0,0.0123
275,01/06/19 09:08:53 AM,0.0,25.63,0.0,0.0123
276,01/06/19 09:09:08 AM,0.0,25.63,0.0,0.0123
277,01/06/19 09:09:23 AM,0.0,25.63,0.0,0.0123
278,01/06/19 09:09:38 AM,0.0,25.63,0.0,0.0123
279,01/06/19 09:09:53 AM,0.0,25.63,0.0,0.0123
280,01/06/19 09:10:08 AM,0.0,25.63,0.0,0.0123
281,01/06/19 09:10:23 AM,0.0,25.64,0.0,0.0123
282,01/06/19 09:10:38 AM,0.0,25.63,0.0,0.0123
283,01/06/19 09:10:53 AM,0.0,25.63,0.0,0.0123
284,01/06/19 09:11:08 AM,0.0,25.64,0.0,0.0123
285,01/06/19 09:11:23 AM,0.0,25.64,0.0,0.0123
286,01/06/19 09:11:38 AM,0.0,25.64,0.0,0.0123
287,01/06/19 09:11:53 AM,0.0,25.65,0.0,0.0123
288,01/06/19 09:12:08 AM,0.0,25.64,0.0,0.0123
289,01/06/19 09:12:23 AM,0.0,25.65,0.0,0.0123
290,01/06/19 09:12:38 AM,0.0,25.65,0.0,0.0123
291,01/06/19 09:12:53 AM,0.0,25.65,0.0,0.0123
292,01/06/19 09:13:08 AM,0.0,25.65,0.0,0.0123
293,01/06/19 09:13:23 AM,0.0,25.65,0.0,0.0123
294,01/06/19 09:13:38 AM,0.0,25.66,0.0,0.0123
295,01/06/19 09:13:53 AM,0.0,25.66,0.0,0.0123
296,01/06/19 09:14:08 AM,0.0,25.66,0.0,0.0123
297,01/06/19 09:14:23 AM,0.0,25.66,0.0,0.0123
298,01/06/19 09:14:38 AM,0.0,25.66,0.0,0.0123
299,01/06/19 09:14:53 AM,0.0,25.66,0.0,0.0123
300,01/06/19 09:15:08 AM,0.0,25.66,0.0,0.0123
301,01/06/19 09:15:23 AM,0.0,25.67,0.0,0.0123
302,01/06/19 09:15:38 AM,0.0,25.67,0.0,0.0123
303,01/06/19 09:15:53 AM,0.0,25.67,0.0,0.0123
304,01/06/19 09:16:08 AM,0.0,25.67,0.0,0.0123
305,01/06/19 09:16:23 AM,0.0,25.67,0.0,0.0123
306,01/06/19 09:16:38 AM,0.0,25.67,0.0,0.0123
307,01/06/19 09:16:53 AM,0.0,25.67,0.0,0.0123
308,01/06/19 09:17:08 AM,0.0,25.68,0.0,0.0123
309,01/06/19 09:17:23 AM,0.0,25.68,0.0,0.0123
310,01/06/19 09:17:38 AM,0.0,25.67,0.0,0.0123
311,01/06/19 09:17:53 AM,0.0,25.67,0.0,0.0123
312,01/06/19 09:18:08 AM,0.0,25.68,0.0,0.0123
313,01/06/19 09:18:23 AM,0.0,25.69,0.0,0.0123
314,01/06/19 09:18:38 AM,0.0,25.71,0.0,0.0123
315,01/06/19 09:18:53 AM,0.0,25.71,0.0,0.0123
316,01/06/19 09:19:08 AM,0.0,25.71,0.0,0.0123
317,01/06/19 09:19:23 AM,45321.8,28.94,57226.4,38.1103
318,01/06/19 09:19:38 AM,44622.0,28.72,56574.4,37.6200
319,01/06/19 09:19:53 AM,44410.7,28.58,56454.5,37.5301
320,01/06/19 09:20:08 AM,44139.4,28.45,56246.8,37.3742
321,01/06/19 09:20:23 AM,44041.4,28.34,56238.4,37.3679
322,01/06/19 09:20:38 AM,44059.7,28.30,56304.3,37.4173
323,01/06/19 09:20:53 AM,44016.9,28.32,56228.3,37.3603
324,01/06/19 09:21:08 AM,43931.4,28.38,56055.3,37.2306
325,01/06/19 09:21:23 AM,43974.1,28.45,56035.8,37.2160
326,01/06/19 09:21:38 AM,43955.8,28.50,55959.7,37.1589
327,01/06/19 09:21:53 AM,43980.2,28.57,55917.0,37.1269
328,01/06/19 09:22:08 AM,43937.5,28.63,55799.5,37.0389
329,01/06/19 09:22:23 AM,43925.3,28.68,55731.5,36.9880
330,01/06/19 09:22:38 AM,43937.5,28.73,55694.6,36.9604
331,01/06/19 09:22:53 AM,43925.3,28.79,55616.4,36.9018
332,01/06/19 09:23:08 AM,43968.0,28.83,55628.8,36.9111
333,01/06/19 09:23:23 AM,43949.7,28.89,55543.0,36.8469
334,01/06/19 09:23:38 AM,43870.5,28.93,55401.2,36.7408
335,01/06/19 09:23:53 AM,43949.7,28.97,55459.8,36.7846
336,01/06/19 09:24:08 AM,43894.8,29.00,55359.3,36.7094
337,01/06/19 09:24:23 AM,43913.1,29.03,55351.3,36.7034
338,01/06/19 09:24:38 AM,43852.2,29.06,55243.4,36.6227
339,01/06/19 09:24:53 AM,43949.7,29.08,55345.7,36.6992
340,01/06/19 09:25:08 AM,43900.9,29.10,55263.4,36.6378
341,01/06/19 09:25:23 AM,43888.8,29.13,55217.2,36.6032
342,01/06/19 09:25:38 AM,43888.8,29.15,55196.6,36.5877
343,01/06/19 09:25:53 AM,43894.8,29.17,55183.5,36.5780
344,01/06/19 09:26:08 AM,43943.6,29.19,55224.3,36.6085
345,01/06/19 09:26:23 AM,43961.9,29.20,55237.0,36.6180
346,01/06/19 09:26:38 AM,43955.8,29.22,55208.7,36.5968
347,01/06/19 09:26:53 AM,43955.8,29.22,55208.7,36.5968
348,01/06/19 09:27:08 AM,43949.7,29.23,55190.7,36.5834
349,01/06/19 09:27:23 AM,43955.8,29.24,55188.1,36.5814
350,01/06/19 09:27:38 AM,43955.8,29.24,55188.1,36.5814
351,01/06/19 09:27:53 AM,43949.7,29.25,55170.1,36.5680
352,01/06/19 09:28:08 AM,43974.1,29.26,55190.5,36.5832
353,01/06/19 09:28:23 AM,44084.2,29.27,55318.6,36.6790
354,01/06/19 09:28:38 AM,44047.5,29.27,55272.5,36.6445
355,01/06/19 09:28:53 AM,44041.4,29.27,55264.8,36.6388
356,01/06/19 09:29:08 AM,43980.2,29.27,55187.9,36.5813
357,01/06/19 09:29:23 AM,43980.2,29.28,55177.6,36.5736
358,01/06/19 09:29:38 AM,43986.3,29.28,55185.3,36.5793
359,01/06/19 09:29:53 AM,44016.9,29.29,55213.4,36.6004
360,01/06/19 09:30:08 AM,44059.7,29.31,55246.6,36.6252
361,01/06/19 09:30:23 AM,44041.4,29.31,55223.6,36.6080
362,01/06/19 09:30:38 AM,44016.9,29.32,55182.5,36.5773
363,01/06/19 09:30:53 AM,44029.1,29.31,55208.2,36.5964
364,01/06/19 09:31:08 AM,43992.4,29.31,55162.0,36.5620
365,01/06/19 09:31:23 AM,44004.7,29.31,55177.5,36.5735
366,01/06/19 09:31:38 AM,44016.9,29.32,55182.5,36.5773
367,01/06/19 09:31:53 AM,44004.7,29.32,55167.2,36.5658
368,01/06/19 09:32:08 AM,43980.2,29.31,55146.7,36.5505
369,01/06/19 09:32:23 AM,43955.8,29.32,55105.8,36.5199
370,01/06/19 09:32:38 AM,43980.2,29.32,55136.4,36.5428
371,01/06/19 09:32:53 AM,0.0,28.90,0.0,0.0123
372,01/06/19 09:33:08 AM,0.0,28.79,0.0,0.0123
373,01/06/19 09:33:23 AM,0.0,28.57,0.0,0.0123
374,01/06/19 09:33:38 AM,0.0,28.57,0.0,0.0123
375,01/06/19 09:33:53 AM,0.0,28.49,0.0,0.0123
376,01/06/19 09:34:08 AM,0.0,28.46,0.0,0.0123
377,01/06/19 09:34:23 AM,0.0,28.35,0.0,0.0123
378,01/06/19 09:34:38 AM,0.0,28.32,0.0,0.0123
379,01/06/19 09:34:53 AM,0.0,28.17,0.0,0.0123
380,01/06/19 09:35:08 AM,0.0,28.14,0.0,0.0123
381,01/06/19 09:35:23 AM,0.0,28.08,0.0,0.0123
382,01/06/19 09:35:38 AM,0.0,28.06,0.0,0.0123
383,01/06/19 09:35:53 AM,0.0,27.99,0.0,0.0123
384,01/06/19 09:36:08 AM,0.0,27.92,0.0,0.0123
385,01/06/19 09:36:23 AM,0.0,27.85,0.0,0.0123
386,01/06/19 09:36:38 AM,0.0,27.79,0.0,0.0123
387,01/06/19 09:36:53 AM,0.0,27.76,0.0,0.0123
388,01/06/19 09:37:08 AM,0.0,27.74,0.0,0.0123
389,01/06/19 09:37:23 AM,0.0,27.64,0.0,0.0123
390,01/06/19 09:37:38 AM,0.0,27.62,0.0,0.0123
391,01/06/19 09:37:53 AM,0.0,27.53,0.0,0.0123
392,01/06/19 09:38:08 AM,0.0,27.51,0.0,0.0123
393,01/06/19 09:38:23 AM,0.0,27.49,0.0,0.0123
394,01/06/19 09:38:38 AM,0.0,27.44,0.0,0.0123
395,01/06/19 09:38:53 AM,0.0,27.42,0.0,0.0123
396,01/06/19 09:39:08 AM,0.0,27.39,0.0,0.0123
397,01/06/19 09:39:23 AM,0.0,27.34,0.0,0.0123
398,01/06/19 09:39:38 AM,0.0,27.29,0.0,0.0123
399,01/06/19 09:39:53 AM,0.0,27.26,0.0,0.0123
400,01/06/19 09:40:08 AM,0.0,27.21,0.0,0.0123
401,01/06/19 09:40:23 AM,0.0,27.17,0.0,0.0123
