"Plot Title: SN_739"
"#","Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>100)","High Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)","Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)","Specific Conductance, μS/cm (LGR S/N: 20494739)","Salinity, ppt (LGR S/N: 20494739)","Coupler Detached (LGR S/N: 20494739)","Coupler Attached (LGR S/N: 20494739)","Host Connected (LGR S/N: 20494739)","Stopped (LGR S/N: 20494739)","End Of File (LGR S/N: 20494739)"
314,01/06/19 09:12:12 AM,0.0,0.0,25.71,0.0,0.0123,,,,,
315,01/06/19 09:12:27 AM,0.0,0.0,25.71,0.0,0.0123,,,,,
316,01/06/19 09:12:42 AM,0.0,0.0,25.71,0.0,0.0123,,,,,
317,01/06/19 09:12:57 AM,0.0,0.0,25.71,0.0,0.0123,,,,,
318,01/06/19 09:13:12 AM,0.0,0.0,25.72,0.0,0.0123,,,,,
319,01/06/19 09:13:27 AM,0.0,0.0,25.71,0.0,0.0123,,,,,
320,01/06/19 09:13:42 AM,0.0,0.0,25.72,0.0,0.0123,,,,,
321,01/06/19 09:13:57 AM,0.0,0.0,25.72,0.0,0.0123,,,,,
322,01/06/19 09:14:12 AM,0.0,0.0,25.72,0.0,0.0123,,,,,
323,01/06/19 09:14:27 AM,0.0,0.0,25.73,0.0,0.0123,,,,,
324,01/06/19 09:14:42 AM,0.0,0.0,25.73,0.0,0.0123,,,,,
325,01/06/19 09:14:57 AM,0.0,0.0,25.73,0.0,0.0123,,,,,
326,01/06/19 09:15:12 AM,0.0,0.0,25.73,0.0,0.0123,,,,,
327,01/06/19 09:15:27 AM,0.0,0.0,25.74,0.0,0.0123,,,,,
328,01/06/19 09:15:42 AM,0.0,0.0,25.74,0.0,0.0123,,,,,
329,01/06/19 09:15:57 AM,0.0,0.0,25.74,0.0,0.0123,,,,,
330,01/06/19 09:16:12 AM,0.0,0.0,25.74,0.0,0.0123,,,,,
331,01/06/19 09:16:27 AM,0.0,0.0,25.74,0.0,0.0123,,,,,
332,01/06/19 09:16:42 AM,0.0,0.0,25.74,0.0,0.0123,,,,,
333,01/06/19 09:16:57 AM,0.0,0.0,25.74,0.0,0.0123,,,,,
334,01/06/19 09:17:12 AM,0.0,0.0,25.75,0.0,0.0123,,,,,
335,01/06/19 09:17:27 AM,0.0,0.0,25.75,0.0,0.0123,,,,,
336,01/06/19 09:17:42 AM,0.0,0.0,25.75,0.0,0.0123,,,,,
337,01/06/19 09:17:57 AM,0.0,0.0,25.75,0.0,0.0123,,,,,
338,01/06/19 09:18:12 AM,0.0,0.0,25.75,0.0,0.0123,,,,,
339,01/06/19 09:18:27 AM,0.0,0.0,25.77,0.0,0.0123,,,,,
340,01/06/19 09:18:42 AM,0.0,0.0,25.77,0.0,0.0123,,,,,
341,01/06/19 09:18:57 AM,0.0,0.0,25.77,0.0,0.0123,,,,,
342,01/06/19 09:19:12 AM,0.0,0.0,25.77,0.0,0.0123,,,,,
343,01/06/19 09:19:27 AM,0.0,0.0,25.78,0.0,0.0123,,,,,
344,01/06/19 09:19:42 AM,0.0,0.0,25.78,0.0,0.0123,,,,,
345,01/06/19 09:19:57 AM,0.0,0.0,25.78,0.0,0.0123,,,,,
346,01/06/19 09:20:12 AM,0.0,0.0,25.79,0.0,0.0123,,,,,
347,01/06/19 09:20:27 AM,0.0,0.0,25.79,0.0,0.0123,,,,,
348,01/06/19 09:20:42 AM,0.0,0.0,25.79,0.0,0.0123,,,,,
349,01/06/19 09:20:57 AM,0.0,0.0,25.79,0.0,0.0123,,,,,
350,01/06/19 09:21:12 AM,0.0,0.0,25.79,0.0,0.0123,,,,,
351,01/06/19 09:21:27 AM,0.0,0.0,25.80,0.0,0.0123,,,,,
352,01/06/19 09:21:42 AM,0.0,0.0,25.80,0.0,0.0123,,,,,
353,01/06/19 09:21:57 AM,0.0,0.0,25.80,0.0,0.0123,,,,,
354,01/06/19 09:22:12 AM,0.0,0.0,25.81,0.0,0.0123,,,,,
355,01/06/19 09:22:27 AM,0.0,0.0,25.81,0.0,0.0123,,,,,
356,01/06/19 09:22:42 AM,0.0,0.0,25.81,0.0,0.0123,,,,,
357,01/06/19 09:22:57 AM,0.0,0.0,25.81,0.0,0.0123,,,,,
358,01/06/19 09:23:12 AM,0.0,0.0,25.82,0.0,0.0123,,,,,
359,01/06/19 09:23:27 AM,0.0,0.0,25.82,0.0,0.0123,,,,,
360,01/06/19 09:23:42 AM,0.0,0.0,25.82,0.0,0.0123,,,,,
361,01/06/19 09:23:57 AM,0.0,0.0,25.82,0.0,0.0123,,,,,
362,01/06/19 09:24:12 AM,0.0,0.0,25.83,0.0,0.0123,,,,,
363,01/06/19 09:24:27 AM,0.0,0.0,25.83,0.0,0.0123,,,,,
364,01/06/19 09:24:42 AM,0.0,0.0,25.83,0.0,0.0123,,,,,
365,01/06/19 09:24:57 AM,0.0,0.0,25.83,0.0,0.0123,,,,,
366,01/06/19 09:25:12 AM,0.0,0.0,25.85,0.0,0.0123,,,,,
367,01/06/19 09:25:27 AM,0.0,0.0,25.85,0.0,0.0123,,,,,
368,01/06/19 09:25:42 AM,0.0,0.0,25.85,0.0,0.0123,,,,,
369,01/06/19 09:25:57 AM,0.0,0.0,25.86,0.0,0.0123,,,,,
370,01/06/19 09:26:12 AM,0.0,0.0,25.86,0.0,0.0123,,,,,
371,01/06/19 09:26:27 AM,0.0,0.0,25.86,0.0,0.0123,,,,,
372,01/06/19 09:26:42 AM,0.0,0.0,25.87,0.0,0.0123,,,,,
373,01/06/19 09:26:57 AM,0.0,0.0,25.87,0.0,0.0123,,,,,
374,01/06/19 09:27:12 AM,0.0,0.0,25.87,0.0,0.0123,,,,,
375,01/06/19 09:27:27 AM,0.0,0.0,25.87,0.0,0.0123,,,,,
376,01/06/19 09:27:42 AM,0.0,0.0,25.87,0.0,0.0123,,,,,
377,01/06/19 09:27:57 AM,0.0,0.0,25.88,0.0,0.0123,,,,,
378,01/06/19 09:28:12 AM,0.0,0.0,25.88,0.0,0.0123,,,,,
379,01/06/19 09:28:27 AM,0.0,0.0,25.88,0.0,0.0123,,,,,
380,01/06/19 09:28:42 AM,0.0,0.0,25.89,0.0,0.0123,,,,,
381,01/06/19 09:28:57 AM,0.0,0.0,25.89,0.0,0.0123,,,,,
382,01/06/19 09:29:12 AM,0.0,0.0,25.89,0.0,0.0123,,,,,
383,01/06/19 09:29:27 AM,0.0,0.0,25.89,0.0,0.0123,,,,,
384,01/06/19 09:29:42 AM,0.0,0.0,25.89,0.0,0.0123,,,,,
385,01/06/19 09:29:57 AM,0.0,0.0,25.90,0.0,0.0123,,,,,
386,01/06/19 09:30:12 AM,0.0,0.0,25.90,0.0,0.0123,,,,,
387,01/06/19 09:30:27 AM,0.0,0.0,25.90,0.0,0.0123,,,,,
388,01/06/19 09:30:42 AM,0.0,0.0,25.90,0.0,0.0123,,,,,
389,01/06/19 09:30:57 AM,0.0,0.0,25.91,0.0,0.0123,,,,,
390,01/06/19 09:31:12 AM,0.0,0.0,25.91,0.0,0.0123,,,,,
391,01/06/19 09:31:27 AM,0.0,0.0,25.91,0.0,0.0123,,,,,
392,01/06/19 09:31:42 AM,0.0,0.0,25.92,0.0,0.0123,,,,,
393,01/06/19 09:31:57 AM,0.0,0.0,25.91,0.0,0.0123,,,,,
394,01/06/19 09:32:12 AM,0.0,0.0,25.91,0.0,0.0123,,,,,
395,01/06/19 09:32:27 AM,0.0,0.0,25.92,0.0,0.0123,,,,,
396,01/06/19 09:32:42 AM,0.0,0.0,25.92,0.0,0.0123,,,,,
397,01/06/19 09:32:57 AM,0.0,0.0,25.92,0.0,0.0123,,,,,
398,01/06/19 09:33:12 AM,0.0,0.0,25.94,0.0,0.0123,,,,,
399,01/06/19 09:33:27 AM,0.0,0.0,25.94,0.0,0.0123,,,,,
400,01/06/19 09:33:42 AM,0.0,0.0,25.94,0.0,0.0123,,,,,
401,01/06/19 09:33:57 AM,0.0,0.0,25.94,0.0,0.0123,,,,,
402,01/06/19 09:34:12 AM,0.0,0.0,25.95,0.0,0.0123,,,,,
403,01/06/19 09:34:27 AM,0.0,0.0,25.94,0.0,0.0123,,,,,
404,01/06/19 09:34:42 AM,0.0,0.0,25.95,0.0,0.0123,,,,,
405,01/06/19 09:34:57 AM,0.0,0.0,25.95,0.0,0.0123,,,,,
406,01/06/19 09:35:12 AM,0.0,0.0,25.95,0.0,0.0123,,,,,
407,01/06/19 09:35:27 AM,0.0,0.0,25.96,0.0,0.0123,,,,,
408,01/06/19 09:35:42 AM,0.0,0.0,25.96,0.0,0.0123,,,,,
409,01/06/19 09:35:57 AM,0.0,0.0,25.96,0.0,0.0123,,,,,
410,01/06/19 09:36:12 AM,0.0,0.0,25.96,0.0,0.0123,,,,,
411,01/06/19 09:36:27 AM,0.0,0.0,25.97,0.0,0.0123,,,,,
412,01/06/19 09:36:42 AM,0.0,0.0,25.97,0.0,0.0123,,,,,
413,01/06/19 09:36:57 AM,0.0,0.0,25.97,0.0,0.0123,,,,,
414,01/06/19 09:37:12 AM,0.0,0.0,25.98,0.0,0.0123,,,,,
415,01/06/19 09:37:27 AM,0.0,0.0,26.00,0.0,0.0123,,,,,
416,01/06/19 09:37:42 AM,0.0,0.0,26.04,0.0,0.0123,,,,,
417,01/06/19 09:37:57 AM,0.0,0.0,26.08,0.0,0.0123,,,,,
418,01/06/19 09:38:12 AM,0.0,0.0,26.10,0.0,0.0123,,,,,
419,01/06/19 09:38:27 AM,0.0,0.0,26.15,0.0,0.0123,,,,,
420,01/06/19 09:38:42 AM,0.0,0.0,26.15,0.0,0.0123,,,,,
421,01/06/19 09:38:57 AM,0.0,0.0,26.16,0.0,0.0123,,,,,
422,01/06/19 09:39:12 AM,0.0,0.0,26.18,0.0,0.0123,,,,,
423,01/06/19 09:39:27 AM,0.0,0.0,26.19,0.0,0.0123,,,,,
424,01/06/19 09:39:42 AM,0.0,0.0,26.21,0.0,0.0123,,,,,
425,01/06/19 09:39:57 AM,0.0,0.0,26.22,0.0,0.0123,,,,,
426,01/06/19 09:40:12 AM,0.0,0.0,26.23,0.0,0.0123,,,,,
427,01/06/19 09:40:27 AM,0.0,0.0,26.24,0.0,0.0123,,,,,
428,01/06/19 09:40:42 AM,0.0,0.0,26.27,0.0,0.0123,,,,,
429,01/06/19 09:40:57 AM,0.0,0.0,26.28,0.0,0.0123,,,,,
430,01/06/19 09:41:12 AM,0.0,0.0,26.28,0.0,0.0123,,,,,
431,01/06/19 09:41:27 AM,0.0,0.0,26.30,0.0,0.0123,,,,,
432,01/06/19 09:41:42 AM,0.0,0.0,26.31,0.0,0.0123,,,,,
433,01/06/19 09:41:57 AM,0.0,0.0,26.32,0.0,0.0123,,,,,
434,01/06/19 09:42:12 AM,0.0,0.0,26.33,0.0,0.0123,,,,,
435,01/06/19 09:42:27 AM,0.0,0.0,26.36,0.0,0.0123,,,,,
436,01/06/19 09:42:42 AM,0.0,0.0,26.36,0.0,0.0123,,,,,
437,01/06/19 09:42:57 AM,0.0,0.0,26.37,0.0,0.0123,,,,,
438,01/06/19 09:43:12 AM,0.0,0.0,26.38,0.0,0.0123,,,,,
439,01/06/19 09:43:27 AM,0.0,0.0,26.38,0.0,0.0123,,,,,
440,01/06/19 09:43:42 AM,0.0,0.0,26.39,0.0,0.0123,,,,,
441,01/06/19 09:43:57 AM,0.0,0.0,26.40,0.0,0.0123,,,,,
442,01/06/19 09:44:12 AM,0.0,0.0,26.40,0.0,0.0123,,,,,
443,01/06/19 09:44:27 AM,0.0,0.0,26.45,0.0,0.0123,,,,,
444,01/06/19 09:44:42 AM,0.0,0.0,26.56,0.0,0.0123,,,,,
445,01/06/19 09:44:57 AM,0.0,0.0,26.62,0.0,0.0123,,,,,
446,01/06/19 09:45:12 AM,0.0,0.0,26.72,0.0,0.0123,,,,,
447,01/06/19 09:45:27 AM,0.0,0.0,26.77,0.0,0.0123,,,,,
448,01/06/19 09:45:42 AM,0.0,0.0,26.78,0.0,0.0123,,,,,
449,01/06/19 09:45:57 AM,0.0,0.0,26.80,0.0,0.0123,,,,,
450,01/06/19 09:46:12 AM,0.0,0.0,26.82,0.0,0.0123,,,,,
451,01/06/19 09:46:27 AM,0.0,0.0,26.85,0.0,0.0123,,,,,
452,01/06/19 09:46:42 AM,0.0,0.0,26.87,0.0,0.0123,,,,,
453,01/06/19 09:46:57 AM,0.0,0.0,26.89,0.0,0.0123,,,,,
454,01/06/19 09:47:12 AM,0.0,0.0,26.92,0.0,0.0123,,,,,
455,01/06/19 09:47:27 AM,0.0,0.0,26.93,0.0,0.0123,,,,,
456,01/06/19 09:47:42 AM,0.0,0.0,26.95,0.0,0.0123,,,,,
457,01/06/19 09:47:57 AM,0.0,0.0,26.96,0.0,0.0123,,,,,
458,01/06/19 09:48:12 AM,0.0,0.0,26.98,0.0,0.0123,,,,,
459,01/06/19 09:48:27 AM,0.0,0.0,27.00,0.0,0.0123,,,,,
460,01/06/19 09:48:42 AM,0.0,0.0,27.02,0.0,0.0123,,,,,
461,01/06/19 09:48:57 AM,0.0,0.0,27.03,0.0,0.0123,,,,,
462,01/06/19 09:49:12 AM,0.0,0.0,27.05,0.0,0.0123,,,,,
463,01/06/19 09:49:27 AM,0.0,0.0,27.06,0.0,0.0123,,,,,
464,01/06/19 09:49:42 AM,0.0,0.0,27.07,0.0,0.0123,,,,,
465,01/06/19 09:49:57 AM,0.0,0.0,27.09,0.0,0.0123,,,,,
466,01/06/19 09:50:12 AM,0.0,0.0,27.11,0.0,0.0123,,,,,
467,01/06/19 09:50:27 AM,0.0,0.0,27.11,0.0,0.0123,,,,,
468,01/06/19 09:50:42 AM,0.0,0.0,27.13,0.0,0.0123,,,,,
469,01/06/19 09:50:57 AM,0.0,0.0,27.14,0.0,0.0123,,,,,
470,01/06/19 09:51:12 AM,0.0,0.0,27.15,0.0,0.0123,,,,,
471,01/06/19 09:51:27 AM,0.0,0.0,27.17,0.0,0.0123,,,,,
472,01/06/19 09:51:42 AM,0.0,0.0,27.18,0.0,0.0123,,,,,
473,01/06/19 09:51:57 AM,0.0,0.0,27.19,0.0,0.0123,,,,,
474,01/06/19 09:52:12 AM,0.0,0.0,27.20,0.0,0.0123,,,,,
475,01/06/19 09:52:27 AM,0.0,0.0,27.21,0.0,0.0123,,,,,
476,01/06/19 09:52:42 AM,0.0,0.0,27.22,0.0,0.0123,,,,,
477,01/06/19 09:52:57 AM,0.0,0.0,27.23,0.0,0.0123,,,,,
478,01/06/19 09:53:12 AM,0.0,0.0,27.23,0.0,0.0123,,,,,
479,01/06/19 09:53:27 AM,0.0,0.0,27.25,0.0,0.0123,,,,,
480,01/06/19 09:53:42 AM,0.0,0.0,27.28,0.0,0.0123,,,,,
481,01/06/19 09:53:57 AM,0.0,0.0,27.30,0.0,0.0123,,,,,
482,01/06/19 09:54:12 AM,0.0,0.0,27.33,0.0,0.0123,,,,,
483,01/06/19 09:54:27 AM,0.0,0.0,27.36,0.0,0.0123,,,,,
484,01/06/19 09:54:42 AM,0.0,0.0,27.38,0.0,0.0123,,,,,
485,01/06/19 09:54:57 AM,0.0,0.0,27.41,0.0,0.0123,,,,,
486,01/06/19 09:55:12 AM,0.0,0.0,27.43,0.0,0.0123,,,,,
487,01/06/19 09:55:27 AM,0.0,0.0,27.44,0.0,0.0123,,,,,
488,01/06/19 09:55:42 AM,0.0,0.0,27.46,0.0,0.0123,,,,,
489,01/06/19 09:55:57 AM,0.0,0.0,27.48,0.0,0.0123,,,,,
490,01/06/19 09:56:12 AM,0.0,0.0,27.51,0.0,0.0123,,,,,
491,01/06/19 09:56:27 AM,0.0,0.0,27.53,0.0,0.0123,,,,,
492,01/06/19 09:56:42 AM,0.0,0.0,27.54,0.0,0.0123,,,,,
493,01/06/19 09:56:57 AM,0.0,0.0,27.56,0.0,0.0123,,,,,
494,01/06/19 09:57:12 AM,0.0,0.0,27.58,0.0,0.0123,,,,,
495,01/06/19 09:57:27 AM,0.0,0.0,27.60,0.0,0.0123,,,,,
496,01/06/19 09:57:42 AM,0.0,0.0,27.61,0.0,0.0123,,,,,
497,01/06/19 09:57:57 AM,0.0,0.0,27.63,0.0,0.0123,,,,,
498,01/06/19 09:58:12 AM,0.0,0.0,27.64,0.0,0.0123,,,,,
499,01/06/19 09:58:27 AM,0.0,0.0,27.67,0.0,0.0123,,,,,
500,01/06/19 09:58:42 AM,0.0,0.0,27.68,0.0,0.0123,,,,,
501,01/06/19 09:58:57 AM,0.0,0.0,27.69,0.0,0.0123,,,,,
502,01/06/19 09:59:12 AM,0.0,0.0,27.71,0.0,0.0123,,,,,
503,01/06/19 09:59:27 AM,0.0,0.0,27.72,0.0,0.0123,,,,,
504,01/06/19 09:59:42 AM,0.0,0.0,27.74,0.0,0.0123,,,,,
505,01/06/19 09:59:57 AM,0.0,0.0,27.75,0.0,0.0123,,,,,
506,01/06/19 10:00:12 AM,0.0,0.0,27.75,0.0,0.0123,,,,,
507,01/06/19 10:00:27 AM,0.0,0.0,27.77,0.0,0.0123,,,,,
508,01/06/19 10:00:42 AM,0.0,0.0,27.77,0.0,0.0123,,,,,
509,01/06/19 10:00:57 AM,0.0,0.0,27.78,0.0,0.0123,,,,,
510,01/06/19 10:01:12 AM,0.0,0.0,27.79,0.0,0.0123,,,,,
511,01/06/19 10:01:27 AM,0.0,0.0,27.80,0.0,0.0123,,,,,
512,01/06/19 10:01:42 AM,0.0,0.0,27.82,0.0,0.0123,,,,,
513,01/06/19 10:01:57 AM,0.0,0.0,27.82,0.0,0.0123,,,,,
514,01/06/19 10:02:12 AM,0.0,0.0,27.83,0.0,0.0123,,,,,
515,01/06/19 10:02:27 AM,0.0,0.0,27.83,0.0,0.0123,,,,,
516,01/06/19 10:02:42 AM,0.0,0.0,27.84,0.0,0.0123,,,,,
517,01/06/19 10:02:57 AM,0.0,0.0,27.85,0.0,0.0123,,,,,
518,01/06/19 10:03:12 AM,0.0,0.0,27.85,0.0,0.0123,,,,,
519,01/06/19 10:03:27 AM,0.0,0.0,27.86,0.0,0.0123,,,,,
520,01/06/19 10:03:42 AM,0.0,0.0,27.86,0.0,0.0123,,,,,
521,01/06/19 10:03:57 AM,0.0,0.0,27.87,0.0,0.0123,,,,,
522,01/06/19 10:04:12 AM,0.0,0.0,27.87,0.0,0.0123,,,,,
523,01/06/19 10:04:27 AM,0.0,0.0,27.88,0.0,0.0123,,,,,
524,01/06/19 10:04:42 AM,0.0,0.0,27.88,0.0,0.0123,,,,,
525,01/06/19 10:04:57 AM,0.0,0.0,27.89,0.0,0.0123,,,,,
526,01/06/19 10:05:12 AM,0.0,0.0,27.89,0.0,0.0123,,,,,
527,01/06/19 10:05:27 AM,0.0,0.0,27.91,0.0,0.0123,,,,,
528,01/06/19 10:05:42 AM,0.0,0.0,27.91,0.0,0.0123,,,,,
529,01/06/19 10:05:57 AM,0.0,0.0,27.91,0.0,0.0123,,,,,
530,01/06/19 10:06:12 AM,0.0,0.0,27.92,0.0,0.0123,,,,,
531,01/06/19 10:06:27 AM,0.0,0.0,27.92,0.0,0.0123,,,,,
532,01/06/19 10:06:42 AM,0.0,0.0,27.92,0.0,0.0123,,,,,
533,01/06/19 10:06:57 AM,0.0,0.0,27.93,0.0,0.0123,,,,,
534,01/06/19 10:07:12 AM,0.0,0.0,27.94,0.0,0.0123,,,,,
535,01/06/19 10:07:27 AM,0.0,0.0,27.94,0.0,0.0123,,,,,
536,01/06/19 10:07:42 AM,0.0,0.0,27.95,0.0,0.0123,,,,,
537,01/06/19 10:07:57 AM,0.0,0.0,27.96,0.0,0.0123,,,,,
538,01/06/19 10:08:12 AM,0.0,0.0,28.00,0.0,0.0123,,,,,
539,01/06/19 10:08:27 AM,0.0,0.0,28.03,0.0,0.0123,,,,,
540,01/06/19 10:08:42 AM,0.0,0.0,28.07,0.0,0.0123,,,,,
541,01/06/19 10:08:57 AM,0.0,0.0,28.09,0.0,0.0123,,,,,
542,01/06/19 10:09:12 AM,0.0,0.0,28.11,0.0,0.0123,,,,,
543,01/06/19 10:09:27 AM,0.0,0.0,28.12,0.0,0.0123,,,,,
544,01/06/19 10:09:42 AM,0.0,0.0,28.15,0.0,0.0123,,,,,
545,01/06/19 10:09:57 AM,0.0,0.0,28.17,0.0,0.0123,,,,,
546,01/06/19 10:10:12 AM,0.0,0.0,28.20,0.0,0.0123,,,,,
547,01/06/19 10:10:27 AM,0.0,0.0,28.24,0.0,0.0123,,,,,
548,01/06/19 10:10:42 AM,0.0,0.0,28.27,0.0,0.0123,,,,,
549,01/06/19 10:10:57 AM,0.0,0.0,28.30,0.0,0.0123,,,,,
550,01/06/19 10:11:12 AM,0.0,0.0,28.34,0.0,0.0123,,,,,
551,01/06/19 10:11:27 AM,0.0,0.0,28.37,0.0,0.0123,,,,,
552,01/06/19 10:11:42 AM,0.0,0.0,28.42,0.0,0.0123,,,,,
553,01/06/19 10:11:57 AM,0.0,0.0,28.45,0.0,0.0123,,,,,
554,01/06/19 10:12:12 AM,0.0,0.0,28.50,0.0,0.0123,,,,,
555,01/06/19 10:12:27 AM,0.0,0.0,28.54,0.0,0.0123,,,,,
556,01/06/19 10:12:42 AM,0.0,0.0,28.59,0.0,0.0123,,,,,
557,01/06/19 10:12:57 AM,0.0,0.0,28.65,0.0,0.0123,,,,,
558,01/06/19 10:13:12 AM,0.0,0.0,28.69,0.0,0.0123,,,,,
559,01/06/19 10:13:27 AM,0.0,0.0,28.74,0.0,0.0123,,,,,
560,01/06/19 10:13:42 AM,0.0,0.0,28.79,0.0,0.0123,,,,,
561,01/06/19 10:13:57 AM,0.0,0.0,28.85,0.0,0.0123,,,,,
562,01/06/19 10:14:12 AM,0.0,0.0,28.91,0.0,0.0123,,,,,
563,01/06/19 10:14:27 AM,0.0,0.0,28.97,0.0,0.0123,,,,,
564,01/06/19 10:14:42 AM,0.0,0.0,29.02,0.0,0.0123,,,,,
565,01/06/19 10:14:57 AM,0.0,0.0,29.07,0.0,0.0123,,,,,
566,01/06/19 10:15:12 AM,0.0,0.0,29.12,0.0,0.0123,,,,,
567,01/06/19 10:15:27 AM,0.0,0.0,29.17,0.0,0.0123,,,,,
568,01/06/19 10:15:42 AM,0.0,0.0,29.24,0.0,0.0123,,,,,
569,01/06/19 10:15:57 AM,0.0,0.0,29.30,0.0,0.0123,,,,,
570,01/06/19 10:16:12 AM,0.0,0.0,29.36,0.0,0.0123,,,,,
571,01/06/19 10:16:27 AM,0.0,0.0,29.42,0.0,0.0123,,,,,
572,01/06/19 10:16:42 AM,0.0,0.0,29.53,0.0,0.0123,,,,,
573,01/06/19 10:16:57 AM,0.0,0.0,29.66,0.0,0.0123,,,,,
574,01/06/19 10:17:12 AM,0.0,0.0,29.76,0.0,0.0123,,,,,
575,01/06/19 10:17:27 AM,0.0,0.0,29.84,0.0,0.0123,,,,,
576,01/06/19 10:17:42 AM,0.0,0.0,29.94,0.0,0.0123,,,,,
577,01/06/19 10:17:57 AM,0.0,0.0,30.02,0.0,0.0123,,,,,
578,01/06/19 10:18:12 AM,0.0,0.0,30.09,0.0,0.0123,,,,,
579,01/06/19 10:18:27 AM,0.0,0.0,30.17,0.0,0.0123,,,,,
580,01/06/19 10:18:42 AM,0.0,0.0,30.24,0.0,0.0123,,,,,
581,01/06/19 10:18:57 AM,0.0,0.0,30.30,0.0,0.0123,,,,,
582,01/06/19 10:19:12 AM,0.0,0.0,30.37,0.0,0.0123,,,,,
583,01/06/19 10:19:27 AM,0.0,0.0,30.42,0.0,0.0123,,,,,
584,01/06/19 10:19:42 AM,0.0,0.0,30.49,0.0,0.0123,,,,,
585,01/06/19 10:19:57 AM,0.0,0.0,30.55,0.0,0.0123,,,,,
586,01/06/19 10:20:12 AM,0.0,0.0,30.59,0.0,0.0123,,,,,
587,01/06/19 10:20:27 AM,0.0,0.0,30.65,0.0,0.0123,,,,,
588,01/06/19 10:20:42 AM,0.0,0.0,30.70,0.0,0.0123,,,,,
589,01/06/19 10:20:57 AM,0.0,0.0,30.74,0.0,0.0123,,,,,
590,01/06/19 10:21:12 AM,0.0,0.0,30.79,0.0,0.0123,,,,,
591,01/06/19 10:21:27 AM,0.0,0.0,30.84,0.0,0.0123,,,,,
592,01/06/19 10:21:42 AM,0.0,0.0,30.89,0.0,0.0123,,,,,
593,01/06/19 10:21:57 AM,0.0,0.0,30.93,0.0,0.0123,,,,,
594,01/06/19 10:22:12 AM,0.0,0.0,30.97,0.0,0.0123,,,,,
595,01/06/19 10:22:27 AM,0.0,0.0,31.01,0.0,0.0123,,,,,
596,01/06/19 10:22:42 AM,0.0,0.0,31.05,0.0,0.0123,,,,,
597,01/06/19 10:22:57 AM,0.0,0.0,31.09,0.0,0.0123,,,,,
598,01/06/19 10:23:12 AM,0.0,0.0,31.12,0.0,0.0123,,,,,
599,01/06/19 10:23:27 AM,0.0,0.0,31.16,0.0,0.0123,,,,,
600,01/06/19 10:23:42 AM,0.0,0.0,31.21,0.0,0.0123,,,,,
601,01/06/19 10:23:57 AM,0.0,0.0,31.24,0.0,0.0123,,,,,
602,01/06/19 10:24:12 AM,0.0,0.0,31.30,0.0,0.0123,,,,,
603,01/06/19 10:24:27 AM,0.0,0.0,31.37,0.0,0.0123,,,,,
604,01/06/19 10:24:42 AM,0.0,0.0,31.42,0.0,0.0123,,,,,
605,01/06/19 10:24:57 AM,0.0,0.0,31.47,0.0,0.0123,,,,,
606,01/06/19 10:25:12 AM,0.0,0.0,31.53,0.0,0.0123,,,,,
607,01/06/19 10:25:27 AM,0.0,0.0,31.56,0.0,0.0123,,,,,
608,01/06/19 10:25:42 AM,0.0,0.0,31.61,0.0,0.0123,,,,,
609,01/06/19 10:25:57 AM,0.0,0.0,31.71,0.0,0.0123,,,,,
610,01/06/19 10:26:12 AM,0.0,0.0,31.75,0.0,0.0123,,,,,
611,01/06/19 10:26:27 AM,0.0,0.0,31.85,0.0,0.0123,,,,,
612,01/06/19 10:26:42 AM,0.0,0.0,32.02,0.0,0.0123,,,,,
613,01/06/19 10:26:57 AM,0.0,0.0,32.15,0.0,0.0123,,,,,
614,01/06/19 10:27:12 AM,0.0,0.0,32.36,0.0,0.0123,,,,,
615,01/06/19 10:27:27 AM,0.0,0.0,32.54,0.0,0.0123,,,,,
616,01/06/19 10:27:42 AM,0.0,0.0,32.73,0.0,0.0123,,,,,
617,01/06/19 10:27:57 AM,0.0,0.0,32.94,0.0,0.0123,,,,,
618,01/06/19 10:28:12 AM,0.0,0.0,33.17,0.0,0.0123,,,,,
619,01/06/19 10:28:27 AM,0.0,0.0,33.37,0.0,0.0123,,,,,
620,01/06/19 10:28:42 AM,0.0,0.0,33.58,0.0,0.0123,,,,,
621,01/06/19 10:28:57 AM,0.0,0.0,33.76,0.0,0.0123,,,,,
622,01/06/19 10:29:12 AM,0.0,0.0,33.93,0.0,0.0123,,,,,
623,01/06/19 10:29:27 AM,0.0,0.0,34.08,0.0,0.0123,,,,,
624,01/06/19 10:29:42 AM,0.0,0.0,34.25,0.0,0.0123,,,,,
625,01/06/19 10:29:57 AM,0.0,0.0,34.45,0.0,0.0123,,,,,
626,01/06/19 10:30:12 AM,0.0,0.0,34.69,0.0,0.0123,,,,,
627,01/06/19 10:30:27 AM,0.0,0.0,34.86,0.0,0.0123,,,,,
628,01/06/19 10:30:42 AM,0.0,0.0,35.06,0.0,0.0123,,,,,
629,01/06/19 10:30:57 AM,0.0,0.0,35.24,0.0,0.0123,,,,,
630,01/06/19 10:31:12 AM,0.0,0.0,35.43,0.0,0.0123,,,,,
631,01/06/19 10:31:27 AM,0.0,0.0,35.63,0.0,0.0123,,,,,
