"","time","temperature","Salinity"
"2738",2019-01-09 19:44:57,28.65,32.3232
"2739",2019-01-09 19:45:12,28.62,32.376
"2740",2019-01-09 19:45:27,28.61,32.2788
"2741",2019-01-09 19:45:42,28.6,32.2938
"2742",2019-01-09 19:45:57,28.6,32.3541
"2743",2019-01-09 19:46:12,28.62,32.4088
"2744",2019-01-09 19:46:27,28.63,32.3941
"2745",2019-01-09 19:46:42,28.65,32.4289
"2746",2019-01-09 19:46:57,28.65,32.4452
"2747",2019-01-09 19:47:12,28.63,32.3866
"2748",2019-01-09 19:47:27,28.65,32.4294
"2749",2019-01-09 19:47:42,28.65,32.4256
"2750",2019-01-09 19:47:57,28.65,32.4378
"2751",2019-01-09 19:48:12,28.63,32.4275
"2752",2019-01-09 19:48:27,28.62,32.4749
"2753",2019-01-09 19:48:42,28.61,32.3973
"2754",2019-01-09 19:48:57,28.61,32.4175
"2755",2019-01-09 19:49:12,28.6,32.3603
"2756",2019-01-09 19:49:27,28.59,32.4155
"2757",2019-01-09 19:49:42,28.59,32.3835
"2758",2019-01-09 19:49:57,28.58,32.3383
"2759",2019-01-09 19:50:12,28.58,32.3746
"2760",2019-01-09 19:50:27,28.59,32.3479
"2761",2019-01-09 19:50:42,28.59,32.3882
"2762",2019-01-09 19:50:57,28.59,32.3442
"2763",2019-01-09 19:51:12,28.59,32.3605
"2764",2019-01-09 19:51:27,28.59,32.3686
"2765",2019-01-09 19:51:42,28.59,32.4009
"2766",2019-01-09 19:51:57,28.59,32.4374
"2767",2019-01-09 19:52:12,28.59,32.4657
"2768",2019-01-09 19:52:27,28.59,32.4054
"2769",2019-01-09 19:52:42,28.58,32.3884
"2770",2019-01-09 19:52:57,28.58,32.4247
"2771",2019-01-09 19:53:12,28.57,32.4157
"2772",2019-01-09 19:53:27,28.54,32.3842
"2773",2019-01-09 19:53:42,28.54,32.3843
"2774",2019-01-09 19:53:57,28.54,32.3524
"2775",2019-01-09 19:54:12,28.56,32.399
"2776",2019-01-09 19:54:27,28.57,32.3924
"2777",2019-01-09 19:54:42,28.58,32.3898
"2778",2019-01-09 19:54:57,28.59,32.379
"2779",2019-01-09 19:55:12,28.6,32.3844
"2780",2019-01-09 19:55:27,28.58,32.3581
"2781",2019-01-09 19:55:42,28.56,32.364
"2782",2019-01-09 19:55:57,28.53,32.3847
"2783",2019-01-09 19:56:12,28.53,32.3287
"2784",2019-01-09 19:56:27,28.54,32.3701
"2785",2019-01-09 19:56:42,28.53,32.341
"2786",2019-01-09 19:56:57,28.56,32.3567
"2787",2019-01-09 19:57:12,28.57,32.3782
"2788",2019-01-09 19:57:27,28.56,32.3772
"2789",2019-01-09 19:57:42,28.54,32.391
"2790",2019-01-09 19:57:57,28.54,32.4194
"2791",2019-01-09 19:58:12,28.54,32.3513
"2792",2019-01-09 19:58:27,28.56,32.3378
"2793",2019-01-09 19:58:42,28.54,32.3716
"2794",2019-01-09 19:58:57,28.52,32.2974
"2795",2019-01-09 19:59:12,28.51,32.3204
"2796",2019-01-09 19:59:27,28.51,32.3006
"2797",2019-01-09 19:59:42,28.51,32.3729
"2798",2019-01-09 19:59:57,28.52,32.3381
"2799",2019-01-09 20:00:12,28.52,32.3623
"2800",2019-01-09 20:00:27,28.52,32.3024
"2801",2019-01-09 20:00:42,28.52,32.3306
"2802",2019-01-09 20:00:57,28.5,32.3245
"2803",2019-01-09 20:01:12,28.5,32.3166
"2804",2019-01-09 20:01:27,28.52,32.3872
"2805",2019-01-09 20:01:42,28.53,32.3966
"2806",2019-01-09 20:01:57,28.53,32.3767
"2807",2019-01-09 20:02:12,28.53,32.3889
"2808",2019-01-09 20:02:27,28.53,32.3931
"2809",2019-01-09 20:02:42,28.49,32.3525
"2810",2019-01-09 20:02:57,28.49,32.3727
"2811",2019-01-09 20:03:12,28.48,32.3076
"2812",2019-01-09 20:03:27,28.48,32.3318
"2813",2019-01-09 20:03:42,28.5,32.3864
"2814",2019-01-09 20:03:57,28.51,32.4038
"2815",2019-01-09 20:04:12,28.51,32.3879
"2816",2019-01-09 20:04:27,28.51,32.356
"2817",2019-01-09 20:04:42,28.5,32.4232
"2818",2019-01-09 20:04:57,28.5,32.3672
"2819",2019-01-09 20:05:12,28.5,32.4397
"2820",2019-01-09 20:05:27,28.51,32.4612
"2821",2019-01-09 20:05:42,28.53,32.4395
"2822",2019-01-09 20:05:57,28.57,32.4928
"2823",2019-01-09 20:06:12,28.54,32.3888
"2824",2019-01-09 20:06:27,28.51,32.3734
"2825",2019-01-09 20:06:42,28.49,32.3752
"2826",2019-01-09 20:06:57,28.49,32.4196
"2827",2019-01-09 20:07:12,28.49,32.3715
"2828",2019-01-09 20:07:27,28.48,32.3786
"2829",2019-01-09 20:07:42,28.49,32.3719
"2830",2019-01-09 20:07:57,28.49,32.3841
"2831",2019-01-09 20:08:12,28.49,32.4083
"2832",2019-01-09 20:08:27,28.49,32.4206
"2833",2019-01-09 20:08:42,28.45,32.3399
"2834",2019-01-09 20:08:57,28.43,32.3138
"2835",2019-01-09 20:09:12,28.4,32.2668
"2836",2019-01-09 20:09:27,28.4,32.3108
"2837",2019-01-09 20:09:42,28.49,32.5019
"2838",2019-01-09 20:09:57,28.51,32.4722
"2839",2019-01-09 20:10:12,28.51,32.4442
"2840",2019-01-09 20:10:27,28.51,32.4323
"2841",2019-01-09 20:10:42,28.52,32.4135
"2842",2019-01-09 20:10:57,28.51,32.4206
"2843",2019-01-09 20:11:12,28.46,32.4471
"2844",2019-01-09 20:11:27,28.46,32.399
"2845",2019-01-09 20:11:42,28.46,32.3831
"2846",2019-01-09 20:11:57,28.43,32.3919
"2847",2019-01-09 20:12:12,28.44,32.3932
"2848",2019-01-09 20:12:27,28.45,32.4187
"2849",2019-01-09 20:12:42,28.46,32.4722
"2850",2019-01-09 20:12:57,28.48,32.4506
"2851",2019-01-09 20:13:12,28.48,32.4709
"2852",2019-01-09 20:13:27,28.48,32.4227
"2853",2019-01-09 20:13:42,28.46,32.4206
"2854",2019-01-09 20:13:57,28.44,32.4064
"2855",2019-01-09 20:14:12,28.41,32.3511
"2856",2019-01-09 20:14:27,28.38,32.3199
"2857",2019-01-09 20:14:42,28.37,32.3269
"2858",2019-01-09 20:14:57,28.38,32.3481
"2859",2019-01-09 20:15:12,28.4,32.3506
"2860",2019-01-09 20:15:27,28.41,32.3759
"2861",2019-01-09 20:15:42,28.43,32.3984
"2862",2019-01-09 20:15:57,28.43,32.4226
"2863",2019-01-09 20:16:12,28.42,32.4217
"2864",2019-01-09 20:16:27,28.42,32.4218
"2865",2019-01-09 20:16:42,28.42,32.4381
"2866",2019-01-09 20:16:57,28.41,32.3809
"2867",2019-01-09 20:17:12,28.41,32.4454
"2868",2019-01-09 20:17:27,28.4,32.3801
"2869",2019-01-09 20:17:42,28.4,32.3723
"2870",2019-01-09 20:17:57,28.4,32.3764
"2871",2019-01-09 20:18:12,28.4,32.4247
"2872",2019-01-09 20:18:27,28.4,32.4531
"2873",2019-01-09 20:18:42,28.42,32.4475
"2874",2019-01-09 20:18:57,28.43,32.469
"2875",2019-01-09 20:19:12,28.44,32.3859
"2876",2019-01-09 20:19:27,28.43,32.4411
"2877",2019-01-09 20:19:42,28.42,32.4602
"2878",2019-01-09 20:19:57,28.41,32.419
"2879",2019-01-09 20:20:12,28.41,32.3911
"2880",2019-01-09 20:20:27,28.4,32.4222
"2881",2019-01-09 20:20:42,28.38,32.4362
"2882",2019-01-09 20:20:57,28.38,32.3922
"2883",2019-01-09 20:21:12,28.41,32.4521
"2884",2019-01-09 20:21:27,28.43,32.4585
"2885",2019-01-09 20:21:42,28.45,32.4409
"2886",2019-01-09 20:21:57,28.44,32.4761
"2887",2019-01-09 20:22:12,28.43,32.4993
"2888",2019-01-09 20:22:27,28.41,32.4408
"2889",2019-01-09 20:22:42,28.4,32.4318
"2890",2019-01-09 20:22:57,28.4,32.4601
"2891",2019-01-09 20:23:12,28.41,32.4413
"2892",2019-01-09 20:23:27,28.4,32.4443
"2893",2019-01-09 20:23:42,28.4,32.4485
"2894",2019-01-09 20:23:57,28.41,32.4982
"2895",2019-01-09 20:24:12,28.43,32.4725
"2896",2019-01-09 20:24:27,28.41,32.4623
"2897",2019-01-09 20:24:42,28.41,32.4343
"2898",2019-01-09 20:24:57,28.41,32.4626
"2899",2019-01-09 20:25:12,28.42,32.4679
"2900",2019-01-09 20:25:27,28.41,32.4549
"2901",2019-01-09 20:25:42,28.38,32.4596
"2902",2019-01-09 20:25:57,28.35,32.4403
"2903",2019-01-09 20:26:12,28.34,32.3912
"2904",2019-01-09 20:26:27,28.41,32.4556
"2905",2019-01-09 20:26:42,28.46,32.5301
"2906",2019-01-09 20:26:57,28.45,32.517
"2907",2019-01-09 20:27:12,28.44,32.4555
"2908",2019-01-09 20:27:27,28.42,32.4695
"2909",2019-01-09 20:27:42,28.41,32.4725
"2910",2019-01-09 20:27:57,28.34,32.3644
"2911",2019-01-09 20:28:12,28.29,32.347
"2912",2019-01-09 20:28:27,28.28,32.3421
"2913",2019-01-09 20:28:42,28.29,32.4193
"2914",2019-01-09 20:28:57,28.35,32.4584
"2915",2019-01-09 20:29:12,28.37,32.4368
"2916",2019-01-09 20:29:27,28.4,32.4444
"2917",2019-01-09 20:29:42,28.4,32.3964
"2918",2019-01-09 20:29:57,28.37,32.4855
"2919",2019-01-09 20:30:12,28.4,32.4891
"2920",2019-01-09 20:30:27,28.41,32.547
"2921",2019-01-09 20:30:42,28.4,32.5338
"2922",2019-01-09 20:30:57,28.34,32.4948
"2923",2019-01-09 20:31:12,28.33,32.4938
"2924",2019-01-09 20:31:27,28.3,32.4183
"2925",2019-01-09 20:31:42,28.28,32.4282
"2926",2019-01-09 20:31:57,28.26,32.4262
"2927",2019-01-09 20:32:12,28.26,32.3743
"2928",2019-01-09 20:32:27,28.32,32.4573
"2929",2019-01-09 20:32:42,28.35,32.4891
"2930",2019-01-09 20:32:57,28.36,32.5146
"2931",2019-01-09 20:33:12,28.36,32.5027
"2932",2019-01-09 20:33:27,28.34,32.4924
"2933",2019-01-09 20:33:42,28.33,32.4875
"2934",2019-01-09 20:33:57,28.32,32.4905
"2935",2019-01-09 20:34:12,28.29,32.4631
"2936",2019-01-09 20:34:27,28.29,32.4393
"2937",2019-01-09 20:34:42,28.3,32.4726
"2938",2019-01-09 20:34:57,28.3,32.4728
"2939",2019-01-09 20:35:12,28.32,32.4672
"2940",2019-01-09 20:35:27,28.33,32.4886
"2941",2019-01-09 20:35:42,28.38,32.5148
"2942",2019-01-09 20:35:57,28.4,32.5616
"2943",2019-01-09 20:36:12,28.43,32.6058
"2944",2019-01-09 20:36:27,28.45,32.6124
"2945",2019-01-09 20:36:42,28.45,32.6126
"2946",2019-01-09 20:36:57,28.44,32.6035
"2947",2019-01-09 20:37:12,28.42,32.6215
"2948",2019-01-09 20:37:27,28.4,32.5545
"2949",2019-01-09 20:37:42,28.4,32.5467
"2950",2019-01-09 20:37:57,28.38,32.5243
"2951",2019-01-09 20:38:12,28.4,32.5591
"2952",2019-01-09 20:38:27,28.37,32.5437
"2953",2019-01-09 20:38:42,28.37,32.5964
"2954",2019-01-09 20:38:57,28.36,32.5388
"2955",2019-01-09 20:39:12,28.35,32.5459
"2956",2019-01-09 20:39:27,28.33,32.5034
"2957",2019-01-09 20:39:42,28.34,32.4926
"2958",2019-01-09 20:39:57,28.35,32.5101
"2959",2019-01-09 20:40:12,28.34,32.497
"2960",2019-01-09 20:40:27,28.34,32.5294
"2961",2019-01-09 20:40:42,28.34,32.5618
"2962",2019-01-09 20:40:57,28.35,32.5551
"2963",2019-01-09 20:41:12,28.34,32.5541
"2964",2019-01-09 20:41:27,28.34,32.5705
"2965",2019-01-09 20:41:42,28.34,32.5505
"2966",2019-01-09 20:41:57,28.34,32.5385
"2967",2019-01-09 20:42:12,28.35,32.5601
"2968",2019-01-09 20:42:27,28.33,32.5457
"2969",2019-01-09 20:42:42,28.34,32.5632
"2970",2019-01-09 20:42:57,28.35,32.6171
"2971",2019-01-09 20:43:12,28.35,32.6093
"2972",2019-01-09 20:43:27,28.35,32.6134
"2973",2019-01-09 20:43:42,28.33,32.5627
"2974",2019-01-09 20:43:57,28.29,32.5543
"2975",2019-01-09 20:44:12,28.29,32.5383
"2976",2019-01-09 20:44:27,28.28,32.5011
"2977",2019-01-09 20:44:42,28.3,32.5519
"2978",2019-01-09 20:44:57,28.32,32.5705
"2979",2019-01-09 20:45:12,28.32,32.5828
"2980",2019-01-09 20:45:27,28.33,32.6125
"2981",2019-01-09 20:45:42,28.3,32.5687
"2982",2019-01-09 20:45:57,28.32,32.6036
"2983",2019-01-09 20:46:12,28.29,32.6326
"2984",2019-01-09 20:46:27,28.27,32.5456
"2985",2019-01-09 20:46:42,28.26,32.5366
"2986",2019-01-09 20:46:57,28.25,32.5517
"2987",2019-01-09 20:47:12,28.25,32.5438
"2988",2019-01-09 20:47:27,28.27,32.5543
"2989",2019-01-09 20:47:42,28.28,32.5758
"2990",2019-01-09 20:47:57,28.29,32.5691
"2991",2019-01-09 20:48:12,28.28,32.5762
"2992",2019-01-09 20:48:27,28.28,32.6086
"2993",2019-01-09 20:48:42,28.27,32.5915
"2994",2019-01-09 20:48:57,28.27,32.5473
"2995",2019-01-09 20:49:12,28.26,32.5423
"2996",2019-01-09 20:49:27,28.25,32.5494
"2997",2019-01-09 20:49:42,28.25,32.5415
"2998",2019-01-09 20:49:57,28.27,32.5762
"2999",2019-01-09 20:50:12,28.33,32.5833
"3000",2019-01-09 20:50:27,28.34,32.6413
"3001",2019-01-09 20:50:42,28.34,32.6253
"3002",2019-01-09 20:50:57,28.33,32.5798
"3003",2019-01-09 20:51:12,28.33,32.584
"3004",2019-01-09 20:51:27,28.33,32.6287
"3005",2019-01-09 20:51:42,28.32,32.5388
"3006",2019-01-09 20:51:57,28.26,32.5602
"3007",2019-01-09 20:52:12,28.26,32.5766
"3008",2019-01-09 20:52:27,28.27,32.6224
"3009",2019-01-09 20:52:42,28.28,32.6035
"3010",2019-01-09 20:52:57,28.29,32.5887
"3011",2019-01-09 20:53:12,28.28,32.6038
"3012",2019-01-09 20:53:27,28.27,32.619
"3013",2019-01-09 20:53:42,28.26,32.5614
"3014",2019-01-09 20:53:57,28.25,32.5444
"3015",2019-01-09 20:54:12,28.24,32.5394
"3016",2019-01-09 20:54:27,28.22,32.5413
"3017",2019-01-09 20:54:42,28.22,32.5415
"3018",2019-01-09 20:54:57,28.24,32.552
"3019",2019-01-09 20:55:12,28.25,32.5734
"3020",2019-01-09 20:55:27,28.26,32.5949
"3021",2019-01-09 20:55:42,28.27,32.6124
"3022",2019-01-09 20:55:57,28.26,32.5953
"3023",2019-01-09 20:56:12,28.27,32.6208
"3024",2019-01-09 20:56:27,28.22,32.5386
"3025",2019-01-09 20:56:42,28.22,32.5952
"3026",2019-01-09 20:56:57,28.19,32.5597
"3027",2019-01-09 20:57:12,28.18,32.5507
"3028",2019-01-09 20:57:27,28.18,32.5187
"3029",2019-01-09 20:57:42,28.21,32.5464
"3030",2019-01-09 20:57:57,28.22,32.5961
"3031",2019-01-09 20:58:12,28.25,32.5754
"3032",2019-01-09 20:58:27,28.25,32.6201
"3033",2019-01-09 20:58:42,28.25,32.5677
"3034",2019-01-09 20:58:57,28.24,32.591
"3035",2019-01-09 20:59:12,28.24,32.5952
"3036",2019-01-09 20:59:27,28.24,32.648
"3037",2019-01-09 20:59:42,28.21,32.6001
"3038",2019-01-09 20:59:57,28.2,32.5065
"3039",2019-01-09 21:00:12,28.2,32.6115
"3040",2019-01-09 21:00:27,28.22,32.622
"3041",2019-01-09 21:00:42,28.25,32.654
"3042",2019-01-09 21:00:57,28.25,32.6096
"3043",2019-01-09 21:01:12,28.25,32.622
"3044",2019-01-09 21:01:27,28.25,32.61
"3045",2019-01-09 21:01:42,28.24,32.613
"3046",2019-01-09 21:01:57,28.25,32.6265
"3047",2019-01-09 21:02:12,28.24,32.6093
"3048",2019-01-09 21:02:27,28.25,32.6106
"3049",2019-01-09 21:02:42,28.24,32.6097
"3050",2019-01-09 21:02:57,28.24,32.6179
"3051",2019-01-09 21:03:12,28.24,32.6181
"3052",2019-01-09 21:03:27,28.25,32.672
"3053",2019-01-09 21:03:42,28.25,32.6277
"3054",2019-01-09 21:03:57,28.25,32.6238
"3055",2019-01-09 21:04:12,28.25,32.6078
"3056",2019-01-09 21:04:27,28.25,32.616
"3057",2019-01-09 21:04:42,28.21,32.5834
"3058",2019-01-09 21:04:57,28.18,32.5922
"3059",2019-01-09 21:05:12,28.15,32.5568
"3060",2019-01-09 21:05:27,28.12,32.4854
"3061",2019-01-09 21:05:42,28.12,32.5901
"3062",2019-01-09 21:05:57,28.16,32.5544
"3063",2019-01-09 21:06:12,28.18,32.5568
"3064",2019-01-09 21:06:27,28.19,32.6146
"3065",2019-01-09 21:06:42,28.19,32.5986
"3066",2019-01-09 21:06:57,28.19,32.6149
"3067",2019-01-09 21:07:12,28.2,32.592
"3068",2019-01-09 21:07:27,28.19,32.6233
"3069",2019-01-09 21:07:42,28.18,32.6224
"3070",2019-01-09 21:07:57,28.18,32.55
"3071",2019-01-09 21:08:12,28.17,32.5731
"3072",2019-01-09 21:08:27,28.13,32.5729
"3073",2019-01-09 21:08:42,28.13,32.6133
"3074",2019-01-09 21:08:57,28.15,32.5634
"3075",2019-01-09 21:09:12,28.15,32.5917
"3076",2019-01-09 21:09:27,28.16,32.5487
"3077",2019-01-09 21:09:42,28.16,32.573
"3078",2019-01-09 21:09:57,28.17,32.6187
"3079",2019-01-09 21:10:12,28.15,32.6328
"3080",2019-01-09 21:10:27,28.15,32.5885
"3081",2019-01-09 21:10:42,28.15,32.6008
"3082",2019-01-09 21:10:57,28.15,32.5969
"3083",2019-01-09 21:11:12,28.15,32.6133
"3084",2019-01-09 21:11:27,28.16,32.5944
"3085",2019-01-09 21:11:42,28.17,32.6483
"3086",2019-01-09 21:11:57,28.18,32.6657
"3087",2019-01-09 21:12:12,28.21,32.7058
"3088",2019-01-09 21:12:27,28.2,32.6643
"3089",2019-01-09 21:12:42,28.19,32.6552
"3090",2019-01-09 21:12:57,28.19,32.6433
"3091",2019-01-09 21:13:12,28.17,32.6493
"3092",2019-01-09 21:13:27,28.16,32.62
"3093",2019-01-09 21:13:42,28.15,32.6432
"3094",2019-01-09 21:13:57,28.15,32.603
"3095",2019-01-09 21:14:12,28.13,32.5889
"3096",2019-01-09 21:14:27,28.13,32.6051
"3097",2019-01-09 21:14:42,28.13,32.6295
"3098",2019-01-09 21:14:57,28.15,32.5997
"3099",2019-01-09 21:15:12,28.15,32.5917
"3100",2019-01-09 21:15:27,28.15,32.6565
"3101",2019-01-09 21:15:42,28.15,32.6042
"3102",2019-01-09 21:15:57,28.13,32.6465
"3103",2019-01-09 21:16:12,28.13,32.6184
"3104",2019-01-09 21:16:27,28.11,32.5962
"3105",2019-01-09 21:16:42,28.11,32.5642
"3106",2019-01-09 21:16:57,28.05,32.6141
"3107",2019-01-09 21:17:12,28.07,32.528
"3108",2019-01-09 21:17:27,28.07,32.5642
"3109",2019-01-09 21:17:42,28.08,32.5575
"3110",2019-01-09 21:17:57,28.12,32.6549
"3111",2019-01-09 21:18:12,28.15,32.6989
"3112",2019-01-09 21:18:27,28.17,32.6528
"3113",2019-01-09 21:18:42,28.19,32.6796
"3114",2019-01-09 21:18:57,28.19,32.6716
"3115",2019-01-09 21:19:12,28.18,32.6666
"3116",2019-01-09 21:19:27,28.13,32.6004
"3117",2019-01-09 21:19:42,28.12,32.5996
"3118",2019-01-09 21:19:57,28.1,32.5853
"3119",2019-01-09 21:20:12,28.07,32.5862
"3120",2019-01-09 21:20:27,28.09,32.5926
"3121",2019-01-09 21:20:42,28.1,32.6423
"3122",2019-01-09 21:20:57,28.11,32.6074
"3123",2019-01-09 21:21:12,28.11,32.6357
"3124",2019-01-09 21:21:27,28.12,32.6613
"3125",2019-01-09 21:21:42,28.12,32.71
"3126",2019-01-09 21:21:57,28.13,32.6708
"3127",2019-01-09 21:22:12,28.13,32.6508
"3128",2019-01-09 21:22:27,28.13,32.651
"3129",2019-01-09 21:22:42,28.15,32.6858
"3130",2019-01-09 21:22:57,28.17,32.745
"3131",2019-01-09 21:23:12,28.15,32.6578
"3132",2019-01-09 21:23:27,28.16,32.6713
"3133",2019-01-09 21:23:42,28.13,32.6518
"3134",2019-01-09 21:23:57,28.11,32.6821
"3135",2019-01-09 21:24:12,28.12,32.6753
"3136",2019-01-09 21:24:27,28.12,32.6835
"3137",2019-01-09 21:24:42,28.12,32.6554
"3138",2019-01-09 21:24:57,28.1,32.6574
"3139",2019-01-09 21:25:12,28.1,32.6616
"3140",2019-01-09 21:25:27,28.1,32.6577
"3141",2019-01-09 21:25:42,28.1,32.6175
"3142",2019-01-09 21:25:57,28.1,32.6742
"3143",2019-01-09 21:26:12,28.1,32.4492
"3144",2019-01-09 21:26:27,28.11,32.4464
"3145",2019-01-09 21:26:42,28.12,32.4917
"3146",2019-01-09 21:26:57,28.11,32.4747
"3147",2019-01-09 21:27:12,28.09,32.4568
"3148",2019-01-09 21:27:27,28.08,32.6406
"3149",2019-01-09 21:27:42,28.05,32.569
"3150",2019-01-09 21:27:57,28.05,32.5852
"3151",2019-01-09 21:28:12,28.07,32.6683
"3152",2019-01-09 21:28:27,28.09,32.6869
"3153",2019-01-09 21:28:42,28.09,32.6306
"3154",2019-01-09 21:28:57,28.12,32.6785
"3155",2019-01-09 21:29:12,28.13,32.7203
"3156",2019-01-09 21:29:27,28.12,32.6707
"3157",2019-01-09 21:29:42,28.11,32.7022
"3158",2019-01-09 21:29:57,28.09,32.6353
"3159",2019-01-09 21:30:12,28.09,32.6275
"3160",2019-01-09 21:30:27,28.07,32.6133
"3161",2019-01-09 21:30:42,28.07,32.6619
"3162",2019-01-09 21:30:57,28.1,32.6614
"3163",2019-01-09 21:31:12,28.1,32.6575
"3164",2019-01-09 21:31:27,28.08,32.6757
"3165",2019-01-09 21:31:42,28.09,32.681
"3166",2019-01-09 21:31:57,28.09,32.6691
"3167",2019-01-09 21:32:12,28.1,32.6946
"3168",2019-01-09 21:32:27,28.13,32.7063
"3169",2019-01-09 21:32:42,28.16,32.71
"3170",2019-01-09 21:32:57,28.17,32.7356
"3171",2019-01-09 21:33:12,28.17,32.7196
"3172",2019-01-09 21:33:27,28.15,32.7377
"3173",2019-01-09 21:33:42,28.13,32.7072
"3174",2019-01-09 21:33:57,28.11,32.6767
"3175",2019-01-09 21:34:12,28.08,32.7059
"3176",2019-01-09 21:34:27,28.08,32.6777
"3177",2019-01-09 21:34:42,28.09,32.6912
"3178",2019-01-09 21:34:57,28.09,32.6751
"3179",2019-01-09 21:35:12,28.08,32.6985
"3180",2019-01-09 21:35:27,28.12,32.6869
"3181",2019-01-09 21:35:42,28.15,32.7677
"3182",2019-01-09 21:35:57,28.16,32.611
"3183",2019-01-09 21:36:12,28.13,32.7495
"3184",2019-01-09 21:36:27,28.12,32.7241
"3185",2019-01-09 21:36:42,28.11,32.7272
"3186",2019-01-09 21:36:57,28.11,32.7843
"3187",2019-01-09 21:37:12,28.11,32.7235
"3188",2019-01-09 21:37:27,28.11,32.7115
"3189",2019-01-09 21:37:42,28.1,32.6862
"3190",2019-01-09 21:37:57,28.09,32.6893
"3191",2019-01-09 21:38:12,28.05,32.6123
"3192",2019-01-09 21:38:27,28.07,32.655
"3193",2019-01-09 21:38:42,28.08,32.6847
"3194",2019-01-09 21:38:57,28.11,32.672
"3195",2019-01-09 21:39:12,28.16,32.7103
"3196",2019-01-09 21:39:27,28.16,32.7348
"3197",2019-01-09 21:39:42,28.13,32.764
"3198",2019-01-09 21:39:57,28.12,32.7265
"3199",2019-01-09 21:40:12,28.13,32.6954
"3200",2019-01-09 21:40:27,28.12,32.7066
"3201",2019-01-09 21:40:42,28.08,32.6053
"3202",2019-01-09 21:40:57,28.04,32.6171
"3203",2019-01-09 21:41:12,28.07,32.7055
"3204",2019-01-09 21:41:27,28.1,32.7334
"3205",2019-01-09 21:41:42,28.11,32.6982
"3206",2019-01-09 21:41:57,28.11,32.7024
"3207",2019-01-09 21:42:12,28.11,32.735
"3208",2019-01-09 21:42:27,28.12,32.6998
"3209",2019-01-09 21:42:42,28.12,32.7243
"3210",2019-01-09 21:42:57,28.11,32.7112
"3211",2019-01-09 21:43:12,28.11,32.7032
"3212",2019-01-09 21:43:27,28.1,32.7023
"3213",2019-01-09 21:43:42,28.11,32.7036
"3214",2019-01-09 21:43:57,28.13,32.7466
"3215",2019-01-09 21:44:12,28.13,32.7346
"3216",2019-01-09 21:44:27,28.13,32.7876
"3217",2019-01-09 21:44:42,28.15,32.7454
"3218",2019-01-09 21:44:57,28.16,32.7304
"3219",2019-01-09 21:45:12,28.16,32.7835
"3220",2019-01-09 21:45:27,28.15,32.758
"3221",2019-01-09 21:45:42,28.15,32.7623
"3222",2019-01-09 21:45:57,28.16,32.7352
"3223",2019-01-09 21:46:12,28.16,32.7475
"3224",2019-01-09 21:46:27,28.16,32.768
"3225",2019-01-09 21:46:42,28.15,32.7224
"3226",2019-01-09 21:46:57,28.1,32.725
"3227",2019-01-09 21:47:12,28.08,32.6742
"3228",2019-01-09 21:47:27,28.07,32.7138
"3229",2019-01-09 21:47:42,28.05,32.6833
"3230",2019-01-09 21:47:57,28.07,32.6817
"3231",2019-01-09 21:48:12,28.07,32.7224
"3232",2019-01-09 21:48:27,28.08,32.7521
"3233",2019-01-09 21:48:42,28.1,32.7302
"3234",2019-01-09 21:48:57,28.1,32.7466
"3235",2019-01-09 21:49:12,28.11,32.7398
"3236",2019-01-09 21:49:27,28.1,32.7388
"3237",2019-01-09 21:49:42,28.1,32.7146
"3238",2019-01-09 21:49:57,28.1,32.7472
"3239",2019-01-09 21:50:12,28.07,32.663
"3240",2019-01-09 21:50:27,28.05,32.7419
"3241",2019-01-09 21:50:42,28.07,32.7079
"3242",2019-01-09 21:50:57,28.09,32.7387
"3243",2019-01-09 21:51:12,28.09,32.747
"3244",2019-01-09 21:51:27,28.09,32.7796
"3245",2019-01-09 21:51:42,28.1,32.6029
"3246",2019-01-09 21:51:57,28.1,32.7486
"3247",2019-01-09 21:52:12,28.1,32.7163
"3248",2019-01-09 21:52:27,28.1,32.6639
"3249",2019-01-09 21:52:42,28.08,32.7469
"3250",2019-01-09 21:52:57,28.09,32.7197
"3251",2019-01-09 21:53:12,28.11,32.7263
"3252",2019-01-09 21:53:27,28.13,32.7816
"3253",2019-01-09 21:53:42,28.12,32.7805
"3254",2019-01-09 21:53:57,28.1,32.7459
"3255",2019-01-09 21:54:12,28.11,32.7229
"3256",2019-01-09 21:54:27,28.1,32.6774
"3257",2019-01-09 21:54:42,28.09,32.7332
"3258",2019-01-09 21:54:57,28.08,32.7038
"3259",2019-01-09 21:55:12,28.08,32.6918
"3260",2019-01-09 21:55:27,28.08,32.6798
"3261",2019-01-09 21:55:42,28.1,32.7471
"3262",2019-01-09 21:55:57,28.12,32.7374
"3263",2019-01-09 21:56:12,28.17,32.8043
"3264",2019-01-09 21:56:27,28.17,32.7923
"3265",2019-01-09 21:56:42,28.18,32.7814
"3266",2019-01-09 21:56:57,28.16,32.7711
"3267",2019-01-09 21:57:12,28.13,32.7312
"3268",2019-01-09 21:57:27,28.11,32.7617
"3269",2019-01-09 21:57:42,28.09,32.7189
"3270",2019-01-09 21:57:57,28.08,32.7667
"3271",2019-01-09 21:58:12,28.07,32.7049
"3272",2019-01-09 21:58:27,28.08,32.767
"3273",2019-01-09 21:58:42,28.1,32.7532
"3274",2019-01-09 21:58:57,28.13,32.7975
"3275",2019-01-09 21:59:12,28.15,32.8203
"3276",2019-01-09 21:59:27,28.16,32.7484
